"Date","Time","Event Name","IP Address","Action","Host","URL","Response Code","Time to Load (ms)","Time to First Byte (ms)","Start Time (ms)","Bytes Out","Bytes In","Object Size","Cookie Size (out)","Cookie Count(out)","Expires","Cache Control","Content Type","Content Encoding","Transaction Type","Socket ID","Document ID","End Time (ms)","Descriptor","Lab ID","Dialer ID","Connection Type","Cached","Event URL","Pagetest Build","Measurement Type","Experimental","Event GUID","Sequence Number","Cache Score","Static CDN Score","GZIP Score","Cookie Score","Keep-Alive Score","DOCTYPE Score","Minify Score","Combine Score","Compression Score","ETag Score","Flagged","Secure","DNS Time","Connect Time","SSL Time","Gzip Total Bytes","Gzip Savings","Minify Total Bytes","Minify Savings","Image Total Bytes","Image Savings","Cache Time (sec)","Real Start Time (ms)","Full Time to Load (ms)","Optimization Checked","CDN Provider","DNS Start","DNS End","Connect Start","Connect End","SSL Negotiation Start","SSL Negotiation End","Initiator","Initiator Line","Initiator Column","Run"
"07/30/2012","16:04:11","Cleared Cache-Run_1^http://google.com//","173.194.75.99","GET","www.google.com","/favicon.ico","200","107","106","1119","530","1464","1150","213","2","Mon, 30 Jul 2012 16:04:14 GMT","private, max-age=31536000","image/x-icon","","3","19","0","1226","Launch","-1","8207","-1","0","http://google.com//","325","2","0","FhGT9h39w0W2MzN2PpJ8gA","10","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","1119","108","1","","","","","","","","","","","1","",
"07/30/2012","16:04:11","Cleared Cache-Run_1^http://google.com//","74.125.228.15","GET","ssl.gstatic.com","/gb/js/sem_20274d81add4f21f9f6be6beb53336cd.js","200","405","74","1228","399","17135","16758","0","0","Thu, 25 Jul 2013 23:48:32 GMT","public, max-age=31536000","text/javascript","gzip","3","25","0","1633","Launch","-1","8207","-1","0","http://google.com//","325","2","0","FhGT9h39w0W2MzN2PpJ8gA","11","100","0","100","100","100","-1","100","-1","-1","100","0","0","","57","","17135","0","17135","0","0","0","31536000","1170","463","1","","","","","","","","","","","1","",
"07/30/2012","16:04:11","Cleared Cache-Run_1^http://google.com//","173.194.75.99","GET","www.google.com","/extern_chrome/8a7d6b324b5c2001.js","200","157","95","2469","609","13262","12895","213","2","Mon, 29 Jul 2013 00:00:00 GMT","private","text/javascript","gzip","3","17","0","2626","Launch","-1","8207","-1","0","http://google.com//","325","2","0","FhGT9h39w0W2MzN2PpJ8gA","12","100","100","100","0","100","-1","100","-1","-1","100","0","0","","","","13262","0","13262","0","0","0","31391745","2469","158","1","Google","","","","","","","","","","1","",
"07/30/2012","16:04:11","Cleared Cache-Run_1^http://google.com//","173.194.75.99","GET","www.google.com","/textinputassistant/tia.png","200","114","114","2469","602","697","387","213","2","Mon, 30 Jul 2012 16:04:15 GMT","private, max-age=31536000","image/png","","3","18","0","2583","Launch","-1","8207","-1","0","http://google.com//","325","2","0","FhGT9h39w0W2MzN2PpJ8gA","13","0","100","-1","0","100","-1","-1","-1","100","100","0","0","","","","0","0","0","0","387","0","0","2469","115","1","Google","","","","","","","","","","1","",
"07/30/2012","16:04:11","Cleared Cache-Run_1^http://google.com//","173.194.75.99","GET","www.google.com","/images/swxa.gif","200","140","115","2469","591","5534","5223","213","2","Mon, 30 Jul 2012 16:04:15 GMT","private, max-age=31536000","image/gif","","3","19","0","2609","Launch","-1","8207","-1","0","http://google.com//","325","2","0","FhGT9h39w0W2MzN2PpJ8gA","14","0","100","-1","0","100","-1","-1","-1","100","100","0","0","","","","0","0","0","0","5223","0","0","2469","141","1","Google","","","","","","","","","","1","",
"07/30/2012","16:04:11","Cleared Cache-Run_1^http://google.com//","173.194.75.99","GET","www.google.com","/csi?v=3&s=webhp&action=&e=17259,23628,23670,32690,35704,37102,38034,38449,38466,38716,39033,39278,39332,39418,39515,39523,39654,39685,39750,39758,39837,39925,39943,39976,39989,40289,40346,40367&ei=fbAWUJXKFOe-6QHN-oD4Dg&imc=4&imn=4&imp=4&rt=xjsls.158,prt.176,ol.653,iml.625,xjses.1721,xjsee.2062,xjs.2095","204","102","102","2564","880","215","0","213","2","Wed, 17 Sep 1975 21:32:10 GMT","private, no-cache","image/gif","","3","16","0","2666","Launch","-1","8207","-1","0","http://google.com//","325","2","0","FhGT9h39w0W2MzN2PpJ8gA","15","-1","-1","-1","50","-1","-1","-1","-1","-1","100","0","0","","","","0","0","0","0","0","0","","2564","102","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","74.125.228.9","","","http://google.com//","0","639","444","651","2111","29861","0","0","0","","","","","0","0","0","639","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","0","0","-1","100","50","100","-1","-1","100","-1","100","0","0","","","","29106","0","0","0","0","0","","1","","","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","74.125.228.9","GET","google.com","//","301","84","84","117","651","540","219","213","2","Wed, 29 Aug 2012 16:04:21 GMT","public, max-age=2592000","text/html","","3","12","1","201","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","1","-1","-1","-1","50","-1","-1","-1","-1","-1","100","0","0","49","68","","0","0","0","0","0","0","","0","202","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","173.194.75.106","GET","www.google.com","/","200","289","121","322","654","29106","28664","213","2","-1","private, max-age=0","text/html","gzip","3","16","1","611","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","2","0","-1","100","50","100","-1","-1","-1","-1","100","0","0","47","71","","29106","0","0","0","0","0","1","202","409","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/logos/2012/fencing-2012-sr.png","200","0","0","566","0","0","0","0","0","","","image/png","","8","0","0","566","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","569","27","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/images/icons/product/chrome-48.png","200","0","0","585","0","0","0","0","0","","","image/png","","8","0","0","585","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","4","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","588","8","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/logos/2012/fencing-2012-hp.jpg","200","0","0","589","0","0","0","0","0","","","image/jpeg","","8","0","0","589","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","5","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","592","10","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/images/mgyhp_sm.png","200","0","0","589","0","0","0","0","0","","","image/png","","8","0","0","589","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","6","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","592","5","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","ssl.gstatic.com","/gb/images/j_e6a6aca6.png","200","0","0","631","0","0","0","0","0","","","image/png","","8","0","0","631","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","7","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","634","1","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/images/nav_logo107.png","200","0","0","638","0","0","0","0","0","","","image/png","","8","0","0","638","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","8","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","641","2","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/textinputassistant/tia.png","200","0","0","739","0","0","0","0","0","","","image/png","","8","0","0","739","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","9","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","742","0","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","0.0.0.0","GET","www.google.com","/images/swxa.gif","200","0","0","792","0","0","0","0","0","","","image/gif","","8","0","0","792","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","10","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","","","","0","0","0","0","0","0","","795","0","1","","","","","","","","","","","1","",
"07/30/2012","16:04:19","Cached-Run_1^http://google.com//","173.194.75.106","GET","www.google.com","/csi?v=3&s=webhp&action=&e=17259,28290,28663,37102,39418,39515,39523,39750,39925,40288,40296,40346,40367&ei=hbAWUKWFOsrq6gGL44DYBw&imc=4&imn=4&imp=0&rt=xjsls.149,prt.160,ol.178,iml.160,xjses.231,xjsee.356,xjs.375","204","79","79","853","806","215","0","232","2","Wed, 17 Sep 1975 21:32:10 GMT","private, no-cache","image/gif","","3","16","0","932","Launch","-1","8207","-1","1","http://google.com//","325","2","0","s4m2dHuMFUm8obviL+Zwxg","11","-1","-1","-1","50","-1","-1","-1","-1","-1","100","0","0","","","","0","0","0","0","0","0","","853","79","1","","","","","","","","","","","1","",
